employee_id,district,home_lat,home_lon,age_group,gender,income_group,nearest_stop_name,Home-Stop_distance_m,public_travel_time,public_distance_km,num_transfers,driving_time_min,driving_distance_km
EMP1011,Wandsbek,53.55750050665916,10.081013376883535,20-29,male,mid,O'Swaldstraße,192,74.0,22.41,2.0,48.4,17.58
EMP1012,Poppenbüttel,53.666899062172746,10.059748551159801,60+,diverse,mid,Drosselstieg,620,25.3,4.05,0.0,8.3,3.88
EMP1013,Fuhlsbüttel,53.623183854474696,9.992252205862352,40-49,male,mid,Lufthansa-Basis (Haupteingang),508,67.0,12.48,1.0,23.7,11.05
EMP1014,Pinneberg,53.68161400164778,9.791378989096346,40-49,male,low,"Kummerfeld, Wiesengrund",460,90.2,30.1,2.0,36.5,22.66
EMP1015,Norderstedt-Harksheide,53.709675256760825,9.975433481972084,40-49,male,mid,"Garstedt, Fehmarnstraße",460,42.5,9.67,0.0,17.3,7.31
EMP1016,Norderstedt-Garstedt,53.69028053565399,9.982150344530885,50-59,male,mid,"Garstedt, Kohfurth",186,33.9,6.49,0.0,13.6,5.8
EMP1017,Wandsbek,53.572966971310095,10.05638386242803,50-59,female,mid,Seumestraße,146,60.9,19.16,1.0,37.8,15.29
EMP1018,Quickborn,53.727692561677394,9.923825033942007,30-39,male,low,"Quickborn, Elsenseestraße",274,50.5,15.76,1.0,20.1,11.01
EMP1019,Norderstedt-Mitte,53.69165970666778,9.951979017008906,40-49,male,mid,"Garstedt, Schierkamp",657,56.9,8.91,1.0,19.7,9.67
EMP1020,Langenhorn,53.646191239293664,10.002858157519546,30-39,female,mid,Samlandweg,372,40.1,7.97,2.0,17.9,6.97
EMP1021,Hamburg-Mitte,53.55427998694414,9.983776824727137,40-49,female,mid,Bezirksamt Hamburg-Mitte,153,89.1,27.6,2.0,42.4,18.46
EMP1022,Eimsbüttel,53.56515741491085,9.966370862045943,30-39,female,high,Weidenallee,112,70.6,17.4,3.0,39.0,17.3
EMP1023,Ahrensburg,53.6737495558414,10.248986588924843,20-29,female,mid,"Ahrensburg, Manhagener Allee",790,84.2,22.15,1.0,33.4,19.4
EMP1024,Ohlsdorf,53.60539901133943,10.042728236932176,60+,female,mid,AK Barmbek,249,56.6,15.4,1.0,24.6,11.44
EMP1025,Wandsbek,53.59649664069615,10.067601522026367,50-59,male,low,Bauernrosenweg,294,64.2,14.56,1.0,30.6,14.49
EMP1026,Norderstedt-Harksheide,53.70910269230088,9.979385317397336,30-39,female,high,"Garstedt, Fehmarnstraße",98,39.1,10.55,0.0,16.1,6.82
EMP1027,Pinneberg,53.676752321516965,9.799833094206102,60+,female,mid,"Borstel, Brücke",561,85.0,28.41,1.0,36.0,22.61
EMP1028,Langenhorn,53.643043776691925,9.982615369997069,30-39,male,mid,Sperlingsweg,731,71.2,15.65,1.0,25.2,11.81
EMP1029,Eimsbüttel,53.57559287641535,9.994408644086946,30-39,female,low,Sophienterrasse,128,75.0,20.21,2.0,34.0,16.16
EMP1030,Langenhorn,53.63178635928355,9.986979597964156,50-59,male,low,S Hamburg Airport,1723,85.5,17.34,1.0,28.6,13.28
EMP1031,Ohlsdorf,53.60702927408132,10.031411956356955,30-39,female,high,S Rübenkamp,147,52.9,15.1,1.0,22.1,11.23
EMP1032,Eimsbüttel,53.57510534670789,9.970239359107165,30-39,male,low,Bismarckstraße,168,71.0,16.08,3.0,36.2,16.02
EMP1033,Fuhlsbüttel,53.6458600383096,10.014410188517266,40-49,female,mid,Wischhöfen,194,36.8,7.23,1.0,17.1,7.17
EMP1034,Hamburg-Mitte,53.55331982777676,9.985786769885415,20-29,male,low,Axel-Springer-Platz,143,75.7,18.24,2.0,42.8,18.61
EMP1035,Langenhorn,53.65883720361193,10.023236042418247,30-39,male,high,Timmerloh,267,30.4,4.78,0.0,11.8,5.05
EMP1036,Wandsbek,53.57990729110203,10.054034120416912,30-39,male,high,Krausestraße,326,62.9,19.31,1.0,33.6,14.56
EMP1037,Norderstedt-Harksheide,53.72627401339465,9.968946739381218,40-49,female,high,"Friedrichsgabe, Lawaetzstraße (Mitte)",1407,65.0,12.21,0.0,19.6,10.19
EMP1038,Langenhorn,53.644409577826956,10.00097800517516,20-29,male,high,Samlandweg,666,58.4,11.28,1.0,21.8,8.99
EMP1039,Langenhorn,53.66890222710652,9.999163232926927,30-39,female,high,Tarpen,493,34.3,6.04,0.0,13.3,5.36
EMP1040,Norderstedt-Mitte,53.69264603797086,10.002659964599255,40-49,male,mid,"Garstedt, Marommer Straße (Ost)",645,27.4,4.22,0.0,13.4,5.36
EMP1041,Norderstedt-Mitte,53.68983538165802,10.013039656683514,20-29,male,low,"Harksheide, Kreuzweg",99,15.3,2.9,0.0,5.4,2.61
EMP1042,Wandsbek,53.561399471503115,10.07350790781061,30-39,male,mid,Rhiemsweg,514,76.2,22.07,2.0,47.6,17.79
EMP1043,Wandsbek,53.596810246715584,10.091490897438813,40-49,female,mid,Barmwisch,23,68.5,16.37,2.0,33.2,15.67
EMP1044,Wandsbek,53.58169447572618,10.079795850647114,50-59,male,mid,Walddörferstraße,223,68.7,16.33,1.0,36.4,16.16
EMP1045,Norderstedt-Mitte,53.694158792666194,9.98151628465219,20-29,female,low,"Garstedt, Buschweg",121,35.8,8.45,1.0,15.4,6.53
EMP1046,Norderstedt-Harksheide,53.72249022696874,9.965872766508143,50-59,male,low,"Friedrichsgabe, Waldstraße (Friedhof)",1435,62.8,12.04,0.0,16.2,7.97
EMP1047,Norderstedt-Garstedt,53.68687692185118,9.980208225747333,40-49,female,mid,"Garstedt, Kohfurth",410,29.4,6.18,0.0,14.5,5.44
EMP1048,Niendorf,53.641661274713755,9.937853441399913,30-39,male,low,Wagrierweg,423,71.9,17.95,1.0,27.3,12.48
EMP1049,Quickborn,53.712521671672604,9.914855726858493,50-59,male,low,Quickborn Süd,1716,83.1,21.56,2.0,21.4,12.23
EMP1050,Norderstedt-Garstedt,53.67734639891686,9.988754339003275,40-49,male,low,369006,429,29.7,5.81,0.0,11.7,4.9
EMP1051,Wandsbek,53.56887478616058,10.05354960482769,40-49,male,mid,Kantstraße,111,61.4,19.89,1.0,37.4,15.4
EMP1052,Norderstedt-Mitte,53.67776317323591,9.96937558407617,40-49,male,low,"Garstedt, Alte Dorfstraße",77,42.4,8.98,0.0,15.2,6.08
EMP1053,Norderstedt-Harksheide,53.720603272047796,9.976794951251293,40-49,male,low,"Friedrichsgabe, Waldstraße (Friedhof)",494,49.4,12.07,1.0,15.5,7.25
EMP1054,Norderstedt-Mitte,53.694796034441964,9.982755417139286,60+,male,low,"Garstedt, Buschweg",253,36.1,8.48,1.0,15.1,6.48
EMP1055,Norderstedt-Harksheide,53.717396312049864,9.974832658481606,40-49,female,high,"Friedrichsgabe, Waldstraße (Friedhof)",475,48.5,10.99,0.0,17.3,7.72
EMP1056,Wandsbek,53.597097719343296,10.091494905249748,50-59,male,low,Barmwisch,33,71.6,16.55,2.0,33.0,15.64
EMP1057,Hamburg-Mitte,53.54756756308172,9.973364754601512,40-49,female,low,Landungsbrücken,260,76.2,19.18,3.0,47.9,23.15
EMP1058,Norderstedt-Garstedt,53.67578847017343,9.96241540392678,50-59,male,high,"Garstedt, Ohlenhoff",332,58.0,10.13,0.0,16.8,6.65
EMP1059,Ohlsdorf,53.61268664169724,10.051490906918325,60+,male,high,Fritz-Flinte-Ring,360,67.2,14.89,2.0,28.5,12.51
EMP1060,Wandsbek,53.583372473529835,10.0846251325274,20-29,male,low,Dernauer Straße,428,73.0,16.66,1.0,38.0,16.68
EMP1061,Ahrensburg,53.669332869746896,10.233292149493227,20-29,male,mid,"Ahrensburg, Bahnhofstraße",102,75.3,21.15,3.0,29.7,18.54
EMP1062,Poppenbüttel,53.64649038402868,10.05135695275766,40-49,male,low,Brillkamp,145,39.1,9.47,1.0,12.6,7.08
EMP1063,Norderstedt-Garstedt,53.690571892702415,9.976832946417483,30-39,female,mid,"Garstedt, Buschweg",574,36.5,6.69,0.0,15.0,6.25
EMP1064,Poppenbüttel,53.65658639323838,10.047250842622187,40-49,female,mid,Leuteritzweg,1192,54.2,10.96,1.0,7.3,4.63
EMP1065,Norderstedt-Harksheide,53.68955271736995,9.98413459478545,50-59,male,high,"Garstedt, Kohfurth",23,46.3,11.43,0.0,13.0,5.62
EMP1066,Ahrensburg,53.662746082005306,10.2275719815423,60+,male,high,"Ahrensburg, Brückenstraße",651,76.2,20.53,2.0,31.2,19.05
EMP1067,Langenhorn,53.66001235863828,10.02749655341146,30-39,male,mid,Immenhöven,529,31.1,4.82,0.0,11.8,4.69
EMP1068,Wandsbek,53.57751928283079,10.07258993728368,40-49,female,low,Hogrevestraße,89,71.4,17.11,1.0,37.5,16.68
EMP1069,Norderstedt-Mitte,53.68987804068963,9.979106397062122,20-29,male,high,"Garstedt, Kohfurth",435,36.5,6.69,0.0,14.2,6.0
EMP1070,Langenhorn,53.643295903427656,10.003179174591779,40-49,male,mid,Samlandweg,806,57.0,13.18,1.0,22.1,8.94
EMP1071,Hamburg-Mitte,53.551232366728016,9.951713331559978,20-29,male,high,Blücherstraße,316,82.8,28.93,3.0,44.2,22.04
EMP1072,Poppenbüttel,53.660157333602804,10.064367702773216,40-49,male,low,Heidkamp,416,33.6,5.11,0.0,10.6,4.78
EMP1073,Langenhorn,53.631417366051416,10.007278092941917,40-49,female,mid,Hamburg Airport (Flughafen),168,55.2,9.47,1.0,20.3,8.99
EMP1074,Pinneberg,53.65289050861329,9.809895883944767,40-49,male,high,"Pinneberg, Klinikum Pinneberg",678,65.3,20.48,1.0,36.9,22.18
EMP1075,Quickborn,53.730729557548635,9.877819121152266,40-49,male,high,"Quickborn, Marktstraße",1168,87.4,22.64,2.0,28.6,14.35
EMP1076,Norderstedt-Harksheide,53.70900165419505,9.988589861773818,30-39,female,mid,"Garstedt, Friedrichsgaber Weg (Mitte)",325,32.5,9.54,1.0,15.6,6.49
EMP1077,Ohlsdorf,53.617218591826365,10.037829588719962,20-29,diverse,mid,Friedhof Ohlsdorf (Kapelle 4),358,50.9,13.62,1.0,18.6,9.95
EMP1078,Fuhlsbüttel,53.617704926026406,10.030032697019179,20-29,male,mid,Alsterdorfer Straße/Überseekolleg,308,48.4,13.42,1.0,18.4,9.78
EMP1079,Poppenbüttel,53.65637128676271,10.065456457983935,60+,male,mid,Wesselstraat,227,37.1,7.92,1.0,11.6,5.18
EMP1080,Norderstedt-Harksheide,53.720915836193775,9.986222349345645,50-59,female,high,"Friedrichsgabe, Lawaetzstraße (Süd)",446,41.7,11.37,2.0,16.4,7.35
EMP1081,Norderstedt-Garstedt,53.684868185471494,9.961460095441488,30-39,male,mid,"Garstedt, Kornhoop",311,45.9,7.01,0.0,17.6,7.27
EMP1082,Hamburg-Mitte,53.552491117397615,10.005108761043273,30-39,male,low,HBF/Spitalerstraße,22,74.9,19.85,2.0,47.5,19.37
EMP1083,Pinneberg,53.66034116397434,9.7843613958064,30-39,male,low,"Pinneberg, Mühlenstraße",249,77.2,29.3,1.0,42.9,24.37
EMP1084,Quickborn,53.71965148847229,9.881577570681232,40-49,male,mid,"Quickborn, Tangstedter Straße",716,78.2,20.29,1.0,28.4,14.72
EMP1085,Ahrensburg,53.6742800140756,10.22201375170937,30-39,diverse,high,"Ahrensburg, Selma-Lagerlöf-Schule",184,76.8,21.27,3.0,28.3,17.77
EMP1086,Eimsbüttel,53.585597058528805,9.964088498218068,20-29,female,low,Grandweg (Süd),298,90.3,23.39,2.0,34.1,15.34
EMP1087,Niendorf,53.620809714934,9.935811212668519,30-39,diverse,mid,Bindfeldweg,557,77.8,20.24,1.0,28.1,13.75
EMP1088,Niendorf,53.61310196010652,9.955017176507132,30-39,female,high,Vogt-Cordes-Damm,291,76.9,19.6,2.0,29.6,14.72
EMP1089,Fuhlsbüttel,53.625077529112346,9.981068199119935,30-39,female,mid,Paeplowstieg,1426,81.5,13.55,1.0,30.5,14.05
EMP1090,Langenhorn,53.64700850297276,9.975966439302146,20-29,female,low,Sperlingsweg,182,56.4,12.91,1.0,21.7,10.94
EMP1091,Norderstedt-Garstedt,53.67626486002819,10.006958198946297,40-49,female,mid,Ochsenzoll,552,24.5,5.48,0.0,9.9,4.11
EMP1092,Wandsbek,53.578353032830634,10.093460802070423,40-49,male,mid,Kurfürstenstraße,152,82.2,20.76,2.0,41.1,17.29
EMP1093,Norderstedt-Harksheide,53.71522843760749,9.95321125062538,30-39,male,low,"Quickborn, Hasloher Weg",1680,67.3,12.36,0.0,20.2,9.24
EMP1094,Norderstedt-Garstedt,53.68888983180405,9.984952005704471,40-49,male,mid,"Garstedt, Kohfurth",69,46.3,11.43,0.0,12.7,5.53
EMP1095,Poppenbüttel,53.66703559472265,10.082612112963222,30-39,male,mid,Poppenbütteler Berg,213,26.7,5.33,0.0,11.1,5.62
EMP1096,Langenhorn,53.654958587243726,10.01670720973265,50-59,male,mid,Wördenmoorweg,259,30.6,5.24,0.0,14.0,5.51
EMP1097,Norderstedt-Garstedt,53.67065760935852,9.987371569538935,60+,male,mid,"Garstedt, Rugenbarg (Mitte)",137,39.9,7.21,0.0,12.6,5.37
EMP1098,Niendorf,53.612964655534235,9.966522465301,20-29,male,low,Stavenhagenstraße,453,76.0,15.45,2.0,30.1,15.53
EMP1099,Quickborn,53.727242285235405,9.89630860039678,50-59,male,low,"Quickborn, Marktstraße",550,72.8,21.62,2.0,25.6,13.02
EMP1100,Norderstedt-Garstedt,53.675488246427605,9.985498855178633,40-49,male,low,"Garstedt, Tarpenbekstraße",278,35.4,6.25,0.0,12.2,5.05
EMP1101,Norderstedt-Mitte,53.68611673273039,9.995514421787322,40-49,male,low,"Garstedt, ARRIBA-Bad",290,32.5,6.03,0.0,11.3,4.38
EMP1102,Norderstedt-Harksheide,53.70558308205827,9.965635807237264,30-39,male,mid,"Garstedt, Helgolandstraße",937,46.9,9.67,0.0,17.7,8.76
EMP1103,Niendorf,53.61725487066381,9.942763111817268,30-39,female,low,Bindfeldweg,760,77.7,18.96,1.0,28.1,14.11
EMP1104,Quickborn,53.72128152260239,9.909165891805255,20-29,male,mid,Quickborn Süd,310,61.9,20.25,2.0,23.6,12.21
EMP1105,Norderstedt-Mitte,53.694342105138446,9.996350519935767,60+,male,low,"Garstedt, Forstweg",226,33.5,8.26,1.0,12.9,5.49
EMP1106,Niendorf,53.63378450850318,9.932225157719447,40-49,male,low,Sellhopsweg (Albertinen-Haus),705,75.4,19.09,1.0,26.2,12.71
EMP1107,Norderstedt-Mitte,53.699492380412494,10.008628734558407,30-39,female,low,"Harksheide, Falkenbergschulen",363,41.3,6.17,1.0,9.7,4.68
EMP1108,Langenhorn,53.66971809076056,9.99437783667574,40-49,female,mid,Essener Straße,247,31.4,5.92,0.0,13.2,5.44
EMP1109,Ahrensburg,53.67670508186019,10.236508264887245,20-29,male,mid,"Ahrensburg, Schulstraße",215,66.2,20.34,1.0,26.1,17.19
EMP1110,Norderstedt-Garstedt,53.677099342260625,9.980275512436478,20-29,male,high,"Garstedt, Friedhof",510,45.0,9.65,0.0,13.5,5.65
EMP1111,Norderstedt-Garstedt,53.68004132882655,9.990729657802547,40-49,female,low,"Garstedt, Europaallee",349,26.2,5.56,0.0,11.6,4.46
EMP1112,Langenhorn,53.647564919784436,9.976094336956523,40-49,female,mid,Sperlingsweg,266,57.1,12.97,1.0,21.9,10.99
EMP1113,Poppenbüttel,53.65715253957171,10.080554557038871,50-59,male,high,Minsbekweg,350,29.8,6.3,0.0,12.4,6.32
EMP1114,Pinneberg,53.68206711325859,9.785868154438205,40-49,male,mid,"Kummerfeld, Wiesengrund",693,109.4,27.26,1.0,37.4,23.13
EMP1115,Ahrensburg,53.66654679535022,10.259519412716433,40-49,male,low,"Schmalenbeck, Parkklinik Manhagen",729,102.2,23.3,1.0,33.2,19.98
EMP1116,Norderstedt-Mitte,53.70609046058178,9.988149361207741,50-59,male,low,U A Norderstedt Mitte,371,33.4,9.54,1.0,14.6,6.23
EMP1117,Norderstedt-Mitte,53.69957750597614,9.995018502628255,20-29,female,low,"Garstedt, Buchenweg (Ost)",170,34.1,8.33,1.0,13.4,5.76
EMP1118,Niendorf,53.606289022574295,9.979620576641095,40-49,diverse,high,Köppenstraße,139,66.9,14.38,2.0,28.6,13.3
EMP1119,Norderstedt-Harksheide,53.71770698782095,9.965562588659301,40-49,diverse,mid,"Friedrichsgabe, Waldstraße (Friedhof)",1292,58.8,11.76,0.0,18.5,8.84
EMP1120,Hamburg-Mitte,53.56377623560804,10.013521598154776,30-39,female,mid,Graumannsweg,387,80.0,22.21,3.0,40.0,17.08
EMP1121,Wandsbek,53.56492823596223,10.079624721369033,20-29,male,high,Am Husarendenkmal,170,68.8,21.53,2.0,44.5,16.68
EMP1122,Norderstedt-Mitte,53.69741066132108,10.002446701284695,30-39,female,mid,"Garstedt, Buchenweg (Ost)",737,38.9,8.66,1.0,10.9,5.48
EMP1123,Quickborn,53.710746457379926,9.909119337430582,20-29,male,mid,Quickborn Süd,1858,77.0,18.63,1.0,22.4,12.9
EMP1124,Norderstedt-Garstedt,53.66741193540316,9.9985656260208,40-49,male,low,Tarpen,349,35.8,6.56,1.0,14.0,5.84
EMP1125,Langenhorn,53.65548029577617,9.999031494194352,20-29,female,mid,Foorthkamp,550,40.8,7.63,1.0,14.3,6.05
EMP1126,Ohlsdorf,53.60683583493992,10.008955223631693,40-49,male,low,Alsterdorf,237,54.5,15.39,1.0,23.7,11.57
EMP1127,Fuhlsbüttel,53.61891197025062,9.999782780953968,20-29,female,low,Heselstücken,56,63.6,15.11,1.0,22.1,10.98
EMP1128,Wandsbek,53.57579460364459,10.080595366021186,20-29,diverse,mid,Holzmühlenstraße,157,74.2,16.7,1.0,42.8,18.19
EMP1129,Wandsbek,53.56827587568569,10.075466899431195,30-39,female,mid,Ziesenißstraße,115,67.3,21.16,2.0,44.3,16.75
EMP1130,Ahrensburg,53.67029178342224,10.251364398023538,20-29,female,mid,"Ahrensburg, Manhagener Allee",686,83.7,22.08,1.0,33.1,19.18
EMP1131,Ahrensburg,53.682393260256745,10.260875707197144,60+,male,mid,"Ahrensburg, Tatwerk",122,78.1,23.16,2.0,33.8,19.62
EMP1132,Fuhlsbüttel,53.61838266641066,9.99438658660424,30-39,male,low,Heselstücken,441,75.4,14.06,1.0,24.0,11.35
EMP1133,Norderstedt-Mitte,53.68844634787318,9.984056819334176,30-39,female,high,"Garstedt, Kohfurth",6,29.8,6.2,0.0,13.0,5.66
EMP1134,Eimsbüttel,53.574540799921486,9.941020169306995,20-29,female,low,Armbruststraße,120,90.5,24.33,2.0,34.2,18.75
EMP1135,Ahrensburg,53.68469409790748,10.272485967852147,30-39,female,high,"Ahrensburg, An der Strusbek (Süd)",519,85.5,23.98,2.0,34.6,20.36
EMP1136,Norderstedt-Harksheide,53.7223816030149,9.974874711985949,40-49,male,mid,"Friedrichsgabe, Waldstraße (Friedhof)",810,56.0,11.54,0.0,15.6,7.37
EMP1137,Fuhlsbüttel,53.623349382796384,10.017676837120826,50-59,male,mid,Röntgenstraße,518,65.3,14.25,1.0,18.5,9.24
EMP1138,Langenhorn,53.6543737696692,9.988556665839504,30-39,male,mid,"Garstedt, Südportal",311,60.3,13.52,1.0,17.2,7.13
EMP1139,Norderstedt-Mitte,53.689658577065295,9.995781280175889,40-49,female,high,"Garstedt, Marommer Straße (Ost)",161,37.2,6.38,0.0,11.5,4.7
EMP1140,Wandsbek,53.59176209346907,10.08714796775061,30-39,female,mid,Angerburger Straße,37,73.1,15.77,1.0,34.6,16.35
EMP1141,Langenhorn,53.63366228974581,10.005955876951449,50-59,female,low,S Hamburg Airport,148,53.9,9.39,1.0,22.0,9.22
EMP1142,Niendorf,53.63528478810792,9.966211289997222,40-49,male,high,Langobardenweg,64,55.9,14.06,1.0,24.2,10.07
EMP1143,Quickborn,53.72143513893182,9.944989298010285,30-39,male,low,"Quickborn, Hasloher Weg",530,58.6,13.73,1.0,19.1,9.77
EMP1144,Quickborn,53.74813246454795,9.892846994766495,40-49,male,mid,"Bilsen, Waldfrieden",1419,81.6,18.57,1.0,28.4,15.05
EMP1145,Langenhorn,53.650913207288525,9.993646604064372,50-59,male,mid,Ermlandweg,312,56.5,13.64,1.0,19.6,9.02
EMP1146,Norderstedt-Harksheide,53.69983983470592,9.955955902951544,30-39,male,high,"Garstedt, Rantzauer Forstweg (Museen)",1793,53.4,9.78,0.0,17.4,8.47
EMP1147,Eimsbüttel,53.56777761520458,9.989699186560264,60+,female,mid,Museum am Rothenbaum,149,78.3,17.13,1.0,36.9,16.8
EMP1148,Niendorf,53.62981181205224,9.965677685072475,50-59,male,low,Krähenweg,321,62.6,15.07,1.0,26.4,10.87
EMP1149,Fuhlsbüttel,53.64052644417616,10.0078315549153,20-29,male,mid,Flughafenstraße,413,47.2,7.7,1.0,18.1,7.24
EMP1150,Hamburg-Mitte,53.55039284408275,9.994284954630414,50-59,female,mid,Rathausmarkt,22,70.0,18.49,2.0,46.1,19.3
EMP1151,Norderstedt-Mitte,53.697946582809635,9.982735301980851,40-49,female,mid,"Garstedt, Harthagen",534,35.2,8.4,1.0,14.1,6.47
EMP1152,Hamburg-Mitte,53.55868353032644,10.007940434523892,40-49,male,mid,Gurlittstraße,348,76.5,21.76,4.0,41.3,17.73
EMP1153,Norderstedt-Mitte,53.69881798427011,9.989721570814263,40-49,male,high,"Garstedt, Buchenweg (Ost)",412,33.8,8.32,1.0,13.6,6.0
EMP1154,Norderstedt-Garstedt,53.667064951406616,9.980838775368719,50-59,female,low,"Garstedt, Gewerbe im Park",162,36.9,7.37,0.0,15.8,6.63
EMP1155,Ohlsdorf,53.603370259753596,10.034440636344467,40-49,female,low,Jahnbrücke,269,50.0,14.93,1.0,24.5,11.54
EMP1156,Norderstedt-Mitte,53.699851199431514,9.992792080990668,40-49,female,mid,"Garstedt, Buchenweg (Ost)",245,33.2,8.27,1.0,14.0,5.92
EMP1157,Norderstedt-Mitte,53.70965482416498,9.992040544104034,20-29,male,low,Norderstedt Mitte,259,29.1,9.28,1.0,15.2,6.51
EMP1158,Norderstedt-Mitte,53.71365982424162,9.995969203288464,30-39,male,low,"Friedrichsgabe, Weg am Denkmal",439,39.0,10.01,1.0,12.8,5.76
EMP1159,Langenhorn,53.65279529420772,10.022725686620689,50-59,female,mid,Wördenmoorweg,384,33.9,5.49,0.0,12.1,5.47
EMP1160,Niendorf,53.62487290761036,9.97534388920774,40-49,male,mid,Helvetierweg,1420,86.4,19.15,1.0,31.4,15.18
EMP1161,Norderstedt-Mitte,53.704988138859825,10.005167779715936,20-29,male,mid,"Harksheide, Uhlenkamp",179,36.6,10.16,2.0,10.4,5.07
EMP1162,Wandsbek,53.566832491497934,10.091853027577988,50-59,diverse,mid,AK Wandsbek,274,85.0,22.36,2.0,45.9,18.95
EMP1163,Quickborn,53.72646769039742,9.904802335006382,50-59,male,high,Quickborn Süd,560,61.8,20.23,2.0,25.2,13.04
EMP1164,Norderstedt-Garstedt,53.671758692786604,9.9736752341893,40-49,female,mid,"Garstedt, Plambeckhof",427,40.7,8.87,0.0,14.2,6.36
EMP1165,Norderstedt-Mitte,53.68501257389292,10.006263779715761,20-29,female,mid,"Harksheide, Heidehofweg (West)",228,25.3,3.87,0.0,7.2,3.36
EMP1166,Quickborn,53.731335490116365,9.910739853193608,40-49,male,low,"Quickborn, Justus-von-Liebig-Ring",321,64.1,21.25,2.0,22.5,12.13
EMP1167,Quickborn,53.72985513306585,9.885237941620003,20-29,female,low,"Quickborn, Marktstraße",506,79.6,22.06,2.0,27.4,13.76
EMP1168,Ohlsdorf,53.61837652484509,10.01945088602519,30-39,male,mid,Nesselstraße,24,65.5,18.03,1.0,17.9,9.56
EMP1169,Niendorf,53.62746111830892,9.947673647624296,40-49,female,mid,Joachim-Mähl-Straße,254,70.7,19.11,1.0,26.0,12.24
EMP1170,Norderstedt-Mitte,53.699926442713235,9.987632674127543,50-59,female,low,"Garstedt, Ulzburger Straße 186",629,34.5,8.36,1.0,14.0,6.15
EMP1171,Langenhorn,53.65056616665678,10.033707769512674,30-39,female,low,Lademannbogen (West),359,47.1,10.63,1.0,14.8,6.53
EMP1172,Eimsbüttel,53.572573169037724,9.971677424590435,50-59,male,mid,Schlankreye (DKH),125,72.3,17.28,3.0,36.0,16.2
EMP1173,Norderstedt-Garstedt,53.68412891395222,10.006970798686218,50-59,female,mid,"Harksheide, Heidehofweg (West)",82,23.7,3.76,0.0,7.6,3.47
EMP1174,Eimsbüttel,53.565738555973134,9.968214804186434,20-29,female,high,Sternschanze (Messe),226,70.1,17.37,3.0,38.2,17.12
EMP1175,Fuhlsbüttel,53.63369705925639,10.011302205382801,30-39,female,low,Preetzer Straße,437,59.5,12.39,1.0,18.6,8.77
EMP1176,Eimsbüttel,53.57968417685286,9.949014434918237,40-49,female,low,Methfesselstraße,263,80.1,22.98,2.0,34.8,18.88
EMP1177,Fuhlsbüttel,53.62330318571928,10.010190872531146,50-59,male,mid,Röntgenstraße,69,60.1,13.9,1.0,22.7,11.18
EMP1178,Langenhorn,53.64551832098993,10.010208862810806,30-39,female,low,Wischhöfen,269,38.2,9.5,1.0,18.1,7.2
EMP1179,Norderstedt-Garstedt,53.67376397490371,9.963126177855452,40-49,male,low,"Garstedt, Ohlenhoff",196,45.8,9.22,0.0,16.5,6.6
EMP1180,Norderstedt-Garstedt,53.67473493303484,9.976367560483673,40-49,male,mid,"Garstedt, Plambeckhof",262,39.7,8.8,0.0,14.5,6.21
EMP1181,Eimsbüttel,53.561750706448976,9.95882747842374,40-49,female,mid,Bernstorffstraße,207,78.8,19.09,4.0,42.0,21.29
EMP1182,Norderstedt-Mitte,53.710157749251664,10.00241567270489,40-49,female,low,"Friedrichsgabe, Langenharmer Weg",157,29.6,7.96,1.0,10.4,4.97
EMP1183,Norderstedt-Mitte,53.7081568517472,10.00318160179177,20-29,diverse,mid,"Friedrichsgabe, Langenharmer Weg",242,28.7,7.9,1.0,9.8,4.9
EMP1184,Norderstedt-Garstedt,53.685374338542275,9.975698904288556,20-29,male,mid,"Garstedt, Friedrich-Ebert-Straße",368,33.2,6.5,0.0,13.8,5.56
EMP1185,Norderstedt-Garstedt,53.69972195951944,9.99250191364067,20-29,male,low,"Garstedt, Buchenweg (Ost)",245,33.1,8.26,1.0,14.1,5.94
EMP1186,Quickborn,53.72610754303432,9.905086737130423,60+,male,high,Quickborn Süd,500,61.2,20.18,2.0,25.4,13.1
EMP1187,Langenhorn,53.67531762415111,9.964086079602321,50-59,male,mid,"Garstedt, Ohlenhoff",175,44.8,9.15,0.0,16.3,6.53
EMP1188,Ahrensburg,53.67272470584636,10.232244767488776,50-59,female,high,"Ahrensburg, Fritz-Reuter-Straße",236,68.8,20.79,1.0,27.4,17.8
EMP1189,Norderstedt-Mitte,53.70005193351756,10.013063818242276,20-29,male,high,"Harksheide, Falkenbergschulen",342,39.2,2.88,,7.7,4.28
EMP1190,Wandsbek,53.5695222208606,10.052091107893958,40-49,male,mid,Kantstraße,83,63.2,20.01,1.0,37.8,15.4
EMP1191,Langenhorn,53.64872325560061,10.011803059206649,20-29,male,low,Rittmerskamp,194,34.3,9.25,1.0,14.2,6.13
EMP1192,Langenhorn,53.65335614927886,10.035364179426965,30-39,male,high,Lademannbogen,696,52.6,11.63,1.0,14.9,6.63
EMP1193,Hamburg-Mitte,53.54996083606947,9.981530192751833,30-39,female,mid,Stadthausbrücke,276,81.4,26.33,2.0,47.2,23.71
EMP1194,Ahrensburg,53.692767198471174,10.240034385286844,50-59,female,low,"Ahrensburg, Kremerberg",190,76.9,23.24,2.0,29.2,23.03
EMP1195,Hamburg-Mitte,53.553491492846334,9.972835739884355,20-29,male,mid,Handwerkskammer,321,75.8,19.16,3.0,44.4,22.83
